type,concept,page,section,body,source,gap,see_also
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,The Bill doesn't force anyone to agree with the submission.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"It simply removes the option of producing no determination at all.""*",FSD-Ontology-2026.md — Determination,,
FSD,fsd:NullificationLoop,knowledge-reserve-duty-to-determine.md,,"**On the structural nature of the problem:** > *""The Nullification Loop is not a conspiracy.",FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,"**On the Ombudsman backstop:** > *""The Ombudsman's mandatory High Court application in §10C is the backstop.",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:CompetentAuthority,knowledge-reserve-duty-to-determine.md,,"Ireland's competent authority record — zero determinations across four transposition cycles — is an environmental fact that no Presidency chair can filter.""*",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"Ireland's competent authority record — zero determinations across four transposition cycles — is an environmental fact that no Presidency chair can filter.""*",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"**On the ""Qualifying Submission"" framing:** > *""The 'Qualifying Submission' framing is deliberate.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"**On what the Bill does not do:** > *""Nothing in this Bill requires a public body to accept, implement, fund, or adopt a submission.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:PublicBody,knowledge-reserve-duty-to-determine.md,,"**On what the Bill does not do:** > *""Nothing in this Bill requires a public body to accept, implement, fund, or adopt a submission.",FSD-Ontology-2026.md — Public Body,,
FSD,fsd:PublicBody,knowledge-reserve-duty-to-determine.md,,"What a public body loses, under this Bill, is the option of producing no determination at all.",FSD-Ontology-2026.md — Public Body,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"What a public body loses, under this Bill, is the option of producing no determination at all.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,The only argument against it is that the State should retain the right to produce no determination at all.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"| Objection | Your Response | |---|---| | *""This will flood departments with vexatious correspondence.""* | The definition of ""qualifying submission"" is tightly drawn.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"| | *""This interferes with departmental autonomy.""* | The Bill preserves full discretion over the *substance* of every determination.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,A body can still reject a submission.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,What it cannot do is produce no determination at all.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,"| | *""The Ombudsman shouldn't be dragged into court applications.""* | The new function is conferred by statute under Article 15.2.1° — squarely within the Oireachtas's competence.",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,The Ombudsman's constitutional independence is not compromised; the function is ancillary to its existing investigative role.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:StructuralCondition,knowledge-reserve-duty-to-determine.md,,"| | *""Isn't this just about one person's grievance?""* | The memoranda illustrate a general structural condition using a specific record.",FSD-Ontology-2026.md — Structural Condition,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,Any citizen with a qualifying submission would benefit.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Ombudsman,knowledge-reserve-duty-to-determine.md,,"**If speaking to an Opposition or Independent Senator/TD:** > *""Will you support the Bill on Second Stage, and if it reaches committee, will you seek amendments only to strengthen — not dilute — the five prohibited evasions and the Ombudsman's mandatory loop-closure function?""*",FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:CompetentAuthority,knowledge-reserve-duty-to-determine.md,,"**If speaking to any member of the Oireachtas Joint Committee on EU Affairs or the PAC:** > *""Will you request a briefing from the current competent authority (DETE) on the status of Article 9(2) assessment obligations accumulated before the August 2024 transfer, and on whether the Bill's §8C chain-of-duty provision would clarify the State's EU law compliance position ahead of the September 2026 Commission evaluation?""*",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:NormativeCollapse,knowledge-reserve-duty-to-determine.md,,| Term | Definition | |---|---| | **Normative collapse** | The condition in which a system produces procedurally valid outputs while failing to discharge the substantive obligation those outputs purport to represent.,FSD-Ontology-2026.md — Normative Collapse,,
FSD,fsd:OnticCollapse,knowledge-reserve-duty-to-determine.md,,| | **Ontic collapse** | The condition in which the institutional subject capable of performing a required act no longer exists within the statutory architecture.,FSD-Ontology-2026.md — Ontic Collapse,,
FSD,fsd:OnticCollapse,knowledge-reserve-duty-to-determine.md,,The closest legal analogue is the situation addressed by *Re Anisminic* [1969]: an authority that acts in excess of its jurisdiction produces a nullity — but ontic collapse is the prior condition in which no authority with jurisdiction exists at all.,FSD-Ontology-2026.md — Ontic Collapse,,
FSD,fsd:NullificationLoop,knowledge-reserve-duty-to-determine.md,,"| | **Nullification loop** | The recursive pattern in which each body declines on grounds that the matter belongs elsewhere, while every other body has already declined, so that the obligation circulates without ever being held.",FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,| | **Designed forgetting** | The deletion or suppression of formally lodged correspondence not for legitimate records management purposes but in order to extinguish the administrative record of a submission that has not been determined.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:DesignedForgetting,knowledge-reserve-duty-to-determine.md,,| | **Designed forgetting** | The deletion or suppression of formally lodged correspondence not for legitimate records management purposes but in order to extinguish the administrative record of a submission that has not been determined.,FSD-Ontology-2026.md — Designed Forgetting,,
FSD,fsd:NullificationLoop,knowledge-reserve-duty-to-determine.md,,| | **Deferral machine** | A description of the nullification loop as a functional mechanism rather than a sequence of individual decisions.,FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,The loop produces non-determination as its stable output by distributing the cost of non-determination across enough nodes that no single node bears sufficient cost to make determination individually rational.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,knowledge-reserve-duty-to-determine.md,,The loop produces non-determination as its stable output by distributing the cost of non-determination across enough nodes that no single node bears sufficient cost to make determination individually rational.,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"| | **Silence veto** | The exercise of a power to determine the effective outcome of a submission through procedural silence: no reviewable act issues, and so no remedy attaches.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:SilenceVeto,knowledge-reserve-duty-to-determine.md,,"| | **Silence veto** | The exercise of a power to determine the effective outcome of a submission through procedural silence: no reviewable act issues, and so no remedy attaches.",FSD-Ontology-2026.md — Silence Veto,,
FSD,fsd:StructuralDisplacement,knowledge-reserve-duty-to-determine.md,,| | **Structural displacement** | The distribution of a statutory obligation across bodies in a configuration where no single body holds the full obligation required to discharge it.,FSD-Ontology-2026.md — Structural Displacement,,
FSD,fsd:SufficiencyAssertion,knowledge-reserve-duty-to-determine.md,,"| | **Sufficiency assertion** | The claim that the general discipline is known, that equivalent technologies exist, or that the body has general familiarity with the subject domain — substituted for actual engagement with the specific submitted corpus.",FSD-Ontology-2026.md — Sufficiency Assertion,,
FSD,fsd:AdministrativeAmnesia,knowledge-reserve-duty-to-determine.md,,| | **Administrative amnesia** | The production of institutional forgetfulness whereby each new officer encounters the record as if for the first time.,FSD-Ontology-2026.md — Administrative Amnesia,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"| | **Foreclosure-by-Proxy** | A determination that cites conclusions formally rebutted and never defended, treating contested, unanswered assertions as settled authority.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"| | **Pigouvian correction** | A statutory instrument that internalises an externality (the cost of non-determination, previously borne by the submitter and the public) into the decision-making calculus of the bodies that produce it.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,knowledge-reserve-duty-to-determine.md,,"| | **Pigouvian correction** | A statutory instrument that internalises an externality (the cost of non-determination, previously borne by the submitter and the public) into the decision-making calculus of the bodies that produce it.",FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:Submission,knowledge-reserve-duty-to-determine.md,,"| | **Condition de boucle / Loop condition** | The statutory name for the structural pattern where three or more public bodies have each declined to examine a qualifying submission on its merits without issuing a determination, and no body has accepted carriage of the obligation.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"| | **Condition de boucle / Loop condition** | The statutory name for the structural pattern where three or more public bodies have each declined to examine a qualifying submission on its merits without issuing a determination, and no body has accepted carriage of the obligation.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:LoopCondition,knowledge-reserve-duty-to-determine.md,,"| | **Condition de boucle / Loop condition** | The statutory name for the structural pattern where three or more public bodies have each declined to examine a qualifying submission on its merits without issuing a determination, and no body has accepted carriage of the obligation.",FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:Determination,knowledge-reserve-duty-to-determine.md,,"| | **Chain-of-duty** | The principle that the determination obligation persists through transfers of designation, ministerial reorganisation, or referral, with the clock running from first lodgement.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:CompetentAuthority,knowledge-reserve-duty-to-determine.md,,| Track | Reference | Status | |---|---|---| | **Seanad Bill** | SSCEUST-I-2026-074 | Introduced 22 July 2026 | | **Ombudsman Complaint** | OMB-260331-CSD014 | Active; primary respondent: Department of Foreign Affairs (former competent authority under EU Reg.,FSD-Ontology-2026.md — Competent Authority,,
